1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2017;25,429;1,809;23,620;1,217;198;1,019;6,384;504;5,880;3,924;244;3,680;13,276;817;12,459;628;46;582;13,904;863;13,041;
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2018;31,115;2,103;29,012;1,660;214;1,446;7,755;536;7,219;4,867;307;4,560;16,053;998;15,055;780;48;732;16,833;1,046;15,787;
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2019;30,723;2,324;28,399;1,764;241;1,523;7,784;605;7,179;4,729;327;4,402;15,583;1,092;14,491;863;59;804;16,446;1,151;15,295;
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2020;30,567;2,436;28,131;1,601;278;1,323;7,633;605;7,028;4,784;330;4,454;15,656;1,150;14,506;893;73;820;16,549;1,223;15,326;
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2021;30,970;2,419;28,551;1,622;250;1,372;8,016;590;7,426;5,132;334;4,798;15,369;1,168;14,201;831;77;754;16,200;1,245;14,955;563642
110000;Straftaten gegen die sexuelle Selbstbestimmung §§ 174, 174a, 174b, 174c, 177, 178, 184i, 184j StGB;2022;38,621;2,937;35,684;2,395;383;2,012;9,877;689;9,188;6,289;357;5,932;19,096;1,427;17,669;964;81;883;20,060;1,508;18,552;563642
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2000;7,571;310;7,261;407;57;350;1,661;99;1,562;1,110;45;1,065;4,286;107;4,179;107;2;105;4,393;109;4,284;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2001;7,957;335;7,622;408;60;348;1,901;97;1,804;1,197;51;1,146;4,340;124;4,216;111;3;108;4,451;127;4,324;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2002;8,705;335;8,370;345;56;289;2,144;101;2,043;1,298;47;1,251;4,800;128;4,672;118;3;115;4,918;131;4,787;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2003;8,873;410;8,463;327;51;276;2,181;134;2,047;1,342;57;1,285;4,909;161;4,748;114;7;107;5,023;168;4,855;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2004;8,925;462;8,463;374;62;312;2,182;130;2,052;1,337;61;1,276;4,914;206;4,708;118;3;115;5,032;209;4,823;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2005;8,229;357;7,872;269;37;232;2,007;112;1,895;1,220;51;1,169;4,616;152;4,464;117;5;112;4,733;157;4,576;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2006;8,267;388;7,879;270;49;221;1,939;106;1,833;1,304;51;1,253;4,632;175;4,457;122;7;115;4,754;182;4,572;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2007;7,588;320;7,268;272;44;228;1,768;88;1,680;1,165;44;1,121;4,295;140;4,155;88;4;84;4,383;144;4,239;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2008;7,380;321;7,059;261;29;232;1,709;94;1,615;1,152;37;1,115;4,167;157;4,010;91;4;87;4,258;161;4,097;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2009;7,388;289;7,099;266;32;234;1,549;64;1,485;1,170;40;1,130;4,274;151;4,123;129;2;127;4,403;153;4,250;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2010;7,791;343;7,448;289;50;239;1,675;84;1,591;1,263;39;1,224;4,463;167;4,296;101;3;98;4,564;170;4,394;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2011;7,609;389;7,220;294;69;225;1,640;83;1,557;1,213;50;1,163;4,352;182;4,170;110;5;105;4,462;187;4,275;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2012;8,134;380;7,754;284;44;240;1,711;76;1,635;1,321;46;1,275;4,705;212;4,493;113;2;111;4,818;214;4,604;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB ;2013;7,501;348;7,153;267;37;230;1,615;78;1,537;1,107;46;1,061;4,393;182;4,211;119;5;114;4,512;187;4,325;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB;2014;7,424;376;7,048;227;33;194;1,520;61;1,459;1,112;56;1,056;4,429;216;4,213;136;10;126;4,565;226;4,339;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB;2015;7,095;363;6,732;195;44;151;1,487;79;1,408;1,070;49;1,021;4,214;187;4,027;129;4;125;4,343;191;4,152;
111000;Vergewaltigung und sexuelle Nötigung §§ 177 Abs. 2, 3 und 4, 178 StGB;2016;8,102;480;7,622;245;54;191;1,682;119;1,563;1,308;63;1,245;4,730;238;4,492;137;6;131;4,867;244;4,623;
111000;Vergewaltigung und sexuelle Nötigung/Übergriffe §§ 177 Abs. 1, 2, 3, 4, 6, 7, 8 und 9, 178 StGB;2017;11,444;797;10,647;293;73;220;2,671;207;2,464;1,779;125;1,654;6,448;381;6,067;253;11;242;6,701;392;6,309;
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;2018;9,324;473;8,851;196;35;161;2,137;74;2,063;1,478;82;1,396;5,355;279;5,076;158;3;155;5,513;282;5,231;
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;2019;9,523;556;8,967;235;47;188;2,190;111;2,079;1,522;82;1,440;5,372;304;5,068;204;12;192;5,576;316;5,260;
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;2020;9,872;546;9,326;235;51;184;2,235;90;2,145;1,610;71;1,539;5,603;322;5,281;189;12;177;5,792;334;5,458;
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;2021;9,986;599;9,387;206;39;167;2,437;99;2,338;1,728;91;1,637;5,414;358;5,056;201;12;189;5,615;370;5,245;565370
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;2022;12,004;665;11,339;269;53;216;2,925;135;2,790;1,998;101;1,897;6,560;357;6,203;252;19;233;6,812;376;6,436;565370
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2000;2,294;64;2,230;123;16;107;438;16;422;360;6;354;1,331;25;1,306;42;1;41;1,373;26;1,347;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2001;2,396;65;2,331;81;8;73;560;16;544;361;15;346;1,356;24;1,332;38;2;36;1,394;26;1,368;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2002;2,482;66;2,416;76;2;74;600;16;584;402;13;389;1,360;35;1,325;44;0;44;1,404;35;1,369;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2003;2,453;87;2,366;61;7;54;587;24;563;390;12;378;1,375;44;1,331;40;0;40;1,415;44;1,371;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2004;2,579;124;2,455;93;19;74;599;33;566;405;14;391;1,437;55;1,382;45;3;42;1,482;58;1,424;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2005;2,486;82;2,404;73;8;65;575;20;555;414;13;401;1,369;37;1,332;55;4;51;1,424;41;1,383;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2006;2,519;100;2,419;83;10;73;556;31;525;433;19;414;1,391;39;1,352;56;1;55;1,447;40;1,407;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2007;2,349;75;2,274;73;8;65;523;20;503;396;8;388;1,311;35;1,276;46;4;42;1,357;39;1,318;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2008;2,250;79;2,171;77;7;70;489;21;468;403;10;393;1,240;41;1,199;41;0;41;1,281;41;1,240;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2009;1,792;55;1,737;61;3;58;318;12;306;293;9;284;1,080;31;1,049;40;0;40;1,120;31;1,089;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2010;1,620;69;1,551;55;6;49;307;17;290;276;1;275;951;43;908;31;2;29;982;45;937;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2011;1,750;68;1,682;49;6;43;311;12;299;295;11;284;1,058;38;1,020;37;1;36;1,095;39;1,056;
111100;überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2012;1,553;72;1,481;40;7;33;294;15;279;277;8;269;899;42;857;43;0;43;900;0;900;
111100;Vergewaltigung überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2013;1,313;48;1,265;47;2;45;231;7;224;194;5;189;814;33;781;27;1;26;841;34;807;
111100;Vergewaltigung überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2014;1,324;64;1,260;31;3;28;213;11;202;188;11;177;856;35;821;36;4;32;892;39;853;
111100;Vergewaltigung überfallartig (Einzeltäter) gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2015;1,146;55;1,091;25;5;20;197;11;186;182;10;172;705;28;677;37;1;36;742;29;713;
111100;Vergewaltigung überfallartig (Einzeltäter) § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2016;1,142;59;1,083;30;9;21;199;11;188;150;4;146;732;33;699;31;2;29;763;35;728;
111100;Vergewaltigung überfallartig (Einzeltäter) § 177 Abs. 6 Nr. 1, Abs. 7 und 8 StGB;2017;955;43;912;19;2;17;165;10;155;140;7;133;592;24;568;39;0;39;631;24;607;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2000;213;13;200;7;0;7;61;0;61;42;5;37;102;8;94;1;0;1;103;8;95;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2001;246;18;228;21;3;18;67;4;63;44;2;42;111;9;102;3;0;3;114;9;105;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2002;220;11;209;9;2;7;60;2;58;47;0;47;104;7;97;0;0;0;104;7;97;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2003;238;10;228;2;1;1;66;1;65;40;1;39;128;7;121;2;0;2;130;7;123;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2004;232;26;206;15;0;15;78;4;74;44;4;40;95;18;77;0;0;0;95;18;77;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2005;197;15;182;4;0;4;55;4;51;39;3;36;96;8;88;3;0;3;99;8;91;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2006;245;24;221;13;0;13;62;4;58;42;2;40;127;18;109;1;0;1;128;18;110;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2007;216;22;194;6;1;5;62;5;57;39;3;36;107;13;94;2;0;2;109;13;96;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2008;204;22;182;6;0;6;63;5;58;43;5;38;89;10;79;3;2;1;92;12;80;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2009;196;15;181;10;0;10;48;1;47;36;5;31;99;9;90;3;0;3;102;9;93;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2010;226;29;197;7;1;6;51;5;46;40;5;35;128;18;110;0;0;0;128;18;110;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2011;155;10;145;3;0;3;33;1;32;28;0;28;89;9;80;2;0;2;91;9;82;
111200;überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2012;169;14;155;5;0;5;40;2;38;19;2;17;103;9;94;2;1;1;105;10;95;
111200;Vergewaltigung überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2013;138;10;128;5;1;4;31;0;31;24;1;23;76;8;68;2;0;2;78;8;70;
111200;Vergewaltigung überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2014;129;10;119;1;0;1;18;0;18;21;2;19;89;8;81;0;0;0;89;8;81;
111200;Vergewaltigung überfallartig (durch Gruppen) gemäß § 177 Abs. 2 Nr. 2 StGB;2015;147;14;133;6;1;5;29;1;28;24;1;23;86;11;75;2;0;2;88;11;77;
111200;Vergewaltigung überfallartig (durch Gruppen) § 177 Abs. 2 Nr. 2 StGB;2016;238;25;213;5;2;3;35;4;31;52;2;50;143;17;126;3;0;3;146;17;129;
111200;Vergewaltigung überfallartig (durch Gruppen) § 177 Abs. 6 Nr. 2, Abs. 7 und 8 StGB;2017;122;13;109;3;1;2;16;0;16;17;2;15;82;10;72;4;0;4;86;10;76;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2000;311;35;276;35;3;32;103;15;88;54;6;48;119;11;108;0;0;0;119;11;108;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2001;342;17;325;31;1;30;127;4;123;53;6;47;128;6;122;3;0;3;131;6;125;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2002;423;25;398;32;2;30;158;10;148;72;2;70;159;11;148;2;0;2;161;11;150;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2003;381;30;351;38;3;35;154;12;142;58;7;51;130;8;122;1;0;1;131;8;123;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2004;346;35;311;24;7;17;140;10;130;55;1;54;127;17;110;0;0;0;127;17;110;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2005;314;29;285;12;1;11;133;11;122;47;6;41;122;11;111;0;0;0;122;11;111;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2006;371;28;343;31;3;28;154;10;144;56;3;53;128;10;118;2;2;0;130;12;118;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2007;307;27;280;24;4;20;120;6;114;49;6;43;112;11;101;2;0;2;114;11;103;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2008;394;42;352;33;5;28;164;14;150;59;5;54;137;17;120;1;1;0;138;18;120;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2009;306;17;289;14;3;11;120;4;116;55;1;54;116;9;107;1;0;1;117;9;108;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2010;377;30;347;30;4;26;131;6;125;75;8;67;141;12;129;0;0;0;141;12;129;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2011;369;37;332;30;6;24;117;4;113;76;9;67;145;18;127;1;0;1;146;18;128;
111300;durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2012;354;28;326;16;1;15;117;4;113;58;1;57;162;22;140;1;0;1;141;0;141;
111300;Vergewaltigung durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2013;300;24;276;19;3;16;106;4;102;48;5;43;126;11;115;1;1;0;127;12;115;
111300;Vergewaltigung durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2014;302;30;272;12;3;9;99;8;91;59;4;55;131;15;116;1;0;1;132;15;117;
111300;Vergewaltigung durch Gruppen gemäß § 177 Abs. 2 Nr. 2 StGB;2015;261;41;220;12;4;8;78;12;66;48;6;42;121;17;104;2;2;0;123;19;104;
111300;Vergewaltigung durch Gruppen § 177 Abs. 2 Nr. 2 StGB;2016;602;63;539;11;1;10;128;13;115;152;13;139;308;35;273;3;1;2;311;36;275;
111300;Vergewaltigung durch Gruppen § 177 Abs. 6 Nr. 2, Abs. 7 und 8 StGB;2017;264;28;236;9;1;8;64;4;60;56;4;52;135;19;116;0;0;0;135;19;116;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2000;3,798;158;3,640;165;26;139;894;58;836;525;23;502;2,166;50;2,116;48;1;47;2,214;51;2,163;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2001;4,925;231;4,694;266;47;219;1,137;72;1,065;732;26;706;2,723;85;2,638;67;1;66;2,790;86;2,704;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2002;5,545;227;5,318;227;50;177;1,314;72;1,242;773;32;741;3,159;70;3,089;72;3;69;3,231;73;3,158;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2003;5,783;281;5,502;225;39;186;1,369;97;1,272;853;37;816;3,266;101;3,165;70;7;63;3,336;108;3,228;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2004;5,758;277;5,481;242;36;206;1,363;83;1,280;831;42;789;3,250;116;3,134;72;0;72;3,322;116;3,206;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2005;5,223;230;4,993;179;28;151;1,239;77;1,162;719;29;690;3,027;95;2,932;59;1;58;3,086;96;2,990;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2006;5,127;236;4,891;141;36;105;1,167;61;1,106;773;27;746;2,983;108;2,875;63;4;59;3,046;112;2,934;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2007;4,711;196;4,515;169;31;138;1,064;57;1,007;679;27;652;2,761;81;2,680;38;0;38;2,799;81;2,718;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2008;4,529;178;4,351;145;17;128;991;54;937;647;17;630;2,700;89;2,611;46;1;45;2,746;90;2,656;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2009;5,091;201;4,890;181;26;155;1,063;47;1,016;786;25;761;2,977;101;2,876;84;2;82;3,061;103;2,958;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2010;5,565;215;5,350;197;39;158;1,186;56;1,130;872;25;847;3,240;94;3,146;70;1;69;3,310;95;3,215;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2011;5,335;274;5,061;212;57;155;1,179;66;1,113;814;30;784;3,060;117;2,943;70;4;66;3,130;121;3,009;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2012;6,057;266;5,791;223;36;187;1,260;55;1,205;967;35;932;3,541;139;3,402;66;1;65;3,607;140;3,467;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2013;5,749;266;5,483;196;31;165;1,247;67;1,180;840;35;805;3,377;130;3,247;89;3;86;3,466;133;3,333;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2014;5,669;272;5,397;183;27;156;1,190;42;1,148;844;39;805;3,353;158;3,195;99;6;93;3,452;164;3,288;
111400;Sonstige Straftaten gemäß § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2015;5,541;253;5,288;152;34;118;1,183;55;1,128;816;32;784;3,302;131;3,171;88;1;87;3,390;132;3,258;
111400;Sonstige Straftaten § 177 Abs. 2 Nr. 1, Abs. 3 und 4 StGB;2016;6,120;333;5,787;199;42;157;1,320;91;1,229;954;44;910;3,547;153;3,394;100;3;97;3,647;156;3,491;
111400;Sonstige Straftaten gemäß § 177 Abs. 6 Nr. 1, Abs. 7 und 8 StGB;2017;6,238;375;5,863;177;51;126;1,471;83;1,388;958;60;898;3,547;177;3,370;85;4;81;3,632;181;3,451;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2000;15;3;12;3;0;3;2;0;2;0;0;0;10;3;7;0;0;0;10;3;7;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2001;34;4;30;5;1;4;8;1;7;6;2;4;15;0;15;0;0;0;15;0;15;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2002;35;6;29;1;0;1;12;1;11;4;0;4;18;5;13;0;0;0;18;5;13;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2003;18;2;16;1;1;0;5;0;5;1;0;1;10;1;9;1;0;1;11;1;10;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2004;10;0;10;0;0;0;2;0;2;2;0;2;5;0;5;1;0;1;6;0;6;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2005;10;1;9;0;0;0;5;0;5;1;0;1;4;1;3;0;0;0;4;1;3;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2006;4;0;4;0;0;0;1;0;1;1;0;1;2;0;2;0;0;0;2;0;2;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2007;6;0;6;0;0;0;1;0;1;2;0;2;3;0;3;0;0;0;3;0;3;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2008;3;0;3;0;0;0;2;0;2;0;0;0;1;0;1;0;0;0;1;0;1;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2009;3;1;2;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;3;1;2;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2010;3;0;3;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;3;0;3;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2012;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2013;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111500;Vergewaltigung/sexuelle Nötigung mit Todesfolge § 178 StGB;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111500;Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge § 178 StGB;2017;12;0;12;0;0;0;2;0;2;1;0;1;8;0;8;1;0;1;9;0;9;
111600;Sexuelle Übergriffe § 177 Abs. 1, 2, 3, 4, 7, 8 und 9 StGB;2017;3,853;338;3,515;85;18;67;953;110;843;607;52;555;2,084;151;1,933;124;7;117;2,208;158;2,050;
111700;Vergewaltigung § 177 Abs. 6, 7, 8 StGB;2018;8,182;396;7,786;165;31;134;1,848;61;1,787;1,311;68;1,243;4,726;233;4,493;132;3;129;4,858;236;4,622;
111700;Vergewaltigung § 177 Abs. 6, 7, 8 StGB;2019;8,616;469;8,147;195;34;161;1,946;88;1,858;1,379;68;1,311;4,935;271;4,664;161;8;153;5,096;279;4,817;
111700;Vergewaltigung § 177 Abs. 6, 7, 8 StGB;2020;9,051;456;8,595;195;41;154;2,031;74;1,957;1,486;57;1,429;5,167;272;4,895;172;12;160;5,339;284;5,055;
111700;Vergewaltigung § 177 Abs. 6, 7, 8 StGB;2021;9,308;531;8,777;193;37;156;2,275;83;2,192;1,623;80;1,543;5,048;322;4,726;169;9;160;5,217;331;4,886;566378
111700;Vergewaltigung § 177 Abs. 6, 7, 8 StGB;2022;11,323;598;10,725;243;46;197;2,746;122;2,624;1,891;85;1,806;6,208;328;5,880;235;17;218;6,443;345;6,098;566378
111800;Sexueller Übergriff und sexuelle Nötigung im besonders schweren Fall § 177 Abs. 1, 2, 4, 5 i. V. m. Abs. 6 Nr. 2, Abs. 7, 8 StGB;2018;1,133;76;1,057;31;4;27;286;13;273;167;14;153;623;45;578;26;0;26;649;45;604;
111800;Sexueller Übergriff und sexuelle Nötigung im besonders schweren Fall § 177 Abs. 1, 2, 4, 5 i. V. m. Abs. 6 Nr. 2, Abs. 7, 8 StGB;2019;905;87;818;40;13;27;243;23;220;143;14;129;436;33;403;43;4;39;479;37;442;
111800;Sexueller Übergriff und sexuelle Nötigung im besonders schweren Fall § 177 Abs. 1, 2, 4, 5 i. V. m. Abs. 6 Nr. 2, Abs. 7, 8 StGB;2020;821;90;731;40;10;30;204;16;188;124;14;110;436;50;386;17;0;17;453;50;403;
111800;Sexueller Übergriff und sexuelle Nötigung im besonders schweren Fall § 177 Abs. 1, 2, 4, 5 i. V. m. Abs. 6 Nr. 2, Abs. 7, 8 StGB;2021;676;68;608;13;2;11;161;16;145;105;11;94;365;36;329;32;3;29;397;39;358;566522
111800;Sexueller Übergriff und sexuelle Nötigung im besonders schweren Fall § 177 Abs. 1, 2, 4, 5 i. V. m. Abs. 6 Nr. 2, Abs. 7, 8 StGB;2022;680;67;613;26;7;19;179;13;166;107;16;91;351;29;322;17;2;15;368;31;337;566522
111900;Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge § 178 StGB;2018;9;1;8;0;0;0;3;0;3;0;0;0;6;1;5;0;0;0;6;1;5;
111900;Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge § 178 StGB;2019;2;0;2;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;
111900;Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge § 178 StGB;2020;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
111900;Sexueller Übergriff, sexuelle Nötigung und Vergewaltigung mit Todesfolge § 178 StGB;2021;2;0;2;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;1;566666
