1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
410010;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;27,197;0.5;9,015;8,004;4,641;5,525;12;0;0;5,758;21.2;5,632;5,138;494;1,635;29
410020;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,143;0;435;376;221;110;1;0;0;620;54.2;835;783;52;461;55.2
410100;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;381;0;160;125;46;50;0;0;0;170;44.6;267;257;10;85;31.8
410110;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;344;0;143;108;44;49;0;0;0;144;41.9;208;199;9;47;22.6
410120;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;37;0;17;17;2;1;0;0;0;26;70.3;62;61;1;41;66.1
410200;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;218;0;117;59;23;19;0;0;0;57;26.1;86;84;2;19;22.1
410210;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;213;0;115;57;22;19;0;0;0;53;24.9;79;77;2;13;16.5
410220;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;5;0;2;2;1;0;0;0;0;4;80;7;7;0;6;85.7
410300;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,129;0;327;384;201;217;0;0;0;136;12;160;152;8;46;28.8
410310;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;1,106;0;318;376;199;213;0;0;0;130;11.8;154;146;8;43;27.9
410320;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;23;0;9;8;2;4;0;0;0;6;26.1;7;7;0;4;57.1
410400;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;30;0;18;3;8;1;0;0;0;8;26.7;8;8;0;1;12.5
410410;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;28;0;17;2;8;1;0;0;0;7;25;7;7;0;1;14.3
410420;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;1;1;0;0;0;0;0;1;50;1;1;0;0;0
410500;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;361;0;84;115;78;84;0;0;0;99;27.4;120;107;13;29;24.2
410510;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;334;0;81;106;71;76;0;0;0;89;26.6;106;94;12;23;21.7
410520;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;27;0;3;9;7;8;0;0;0;10;37;16;15;1;6;37.5
410700;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;277;0;91;97;54;35;0;0;0;67;24.2;90;86;4;34;37.8
410710;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;259;0;84;89;53;33;0;0;0;60;23.2;68;66;2;20;29.4
410720;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;18;0;7;8;1;2;0;0;0;7;38.9;22;20;2;14;63.6
410800;Schwerer Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;75;0;18;20;21;16;0;0;0;20;26.7;35;29;6;11;31.4
410810;Besonders schwerer Fall des Diebstahls in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;68;0;17;17;19;15;0;0;0;16;23.5;24;20;4;9;37.5
410820;Schwerer Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7;0;1;3;2;1;0;0;0;4;57.1;11;9;2;2;18.2
415*00;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;7,530;0.1;1,791;1,780;1,339;2,618;2;0;0;1,838;24.4;1,841;1,708;133;736;40
415000;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;6,577;0.1;1,552;1,548;1,180;2,295;2;0;0;1,671;25.4;1,692;1,566;126;653;38.6
415010;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;6,397;0.1;1,500;1,491;1,136;2,268;2;0;0;1,574;24.6;1,575;1,455;120;601;38.2
415020;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;180;0;52;57;44;27;0;0;0;97;53.9;152;145;7;60;39.5
415500;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;152;0;29;21;20;82;0;0;0;31;20.4;35;33;2;20;57.1
415510;Besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;121;0;23;14;19;65;0;0;0;30;24.8;34;32;2;20;58.8
415520;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;31;0;6;7;1;17;0;0;0;1;3.2;1;1;0;0;0
415700;Schwerer Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;801;0;210;211;139;241;0;0;0;136;17;154;146;8;76;49.4
415710;besonders schwerer Fall des Diebstahls in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;777;0;202;201;137;237;0;0;0;130;16.7;150;142;8;74;49.3
415720;Schwerer Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;24;0;8;10;2;4;0;0;0;6;25;10;8;2;7;70
425*00;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;31,091;0.6;4,549;8,670;7,648;10,088;136;0;0;22,008;70.8;19,869;16,145;3,724;12,668;63.8
425000;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;10,414;0.2;2,451;3,094;2,121;2,739;9;0;0;3,775;36.2;4,213;3,767;446;2,097;49.8
425010;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut;9,206;0.2;2,170;2,642;1,844;2,543;7;0;0;2,898;31.5;3,042;2,777;265;1,351;44.4
425020;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von sonstigem Gut, §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1,208;0;281;452;277;196;2;0;0;877;72.6;1,319;1,129;190;842;63.8
425300;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;172;0;28;66;39;39;0;0;0;63;36.6;106;101;5;48;45.3
425310;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Fahrrädern;146;0;23;53;35;35;0;0;0;46;31.5;66;64;2;27;40.9
425320;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp.von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;26;0;5;13;4;4;0;0;0;17;65.4;40;37;3;21;52.5
425400;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;21;0;10;5;4;2;0;0;0;12;57.1;19;19;0;8;42.1
425410;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen;15;0;9;3;2;1;0;0;0;7;46.7;12;12;0;5;41.7
425420;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von Schusswaffen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;6;0;1;2;2;1;0;0;0;5;83.3;7;7;0;3;42.9
425500;Schwerer Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;187;0;63;67;29;27;1;0;0;82;43.9;106;93;13;67;63.2
425510;Besonders schwerer Fall des Diebstahls in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln;123;0;39;43;21;19;1;0;0;47;38.2;52;47;5;30;57.7
425520;Schwerer Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen pp. von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;64;0;24;24;8;8;0;0;0;35;54.7;62;52;10;45;72.6
426*00;Schwerer Ladendiebstahl;20,297;0.4;1,997;5,438;5,455;7,281;126;0;0;18,076;89.1;16,169;12,836;3,333;10,990;68
426000;Schwerer Ladendiebstahl insgesamt;20,297;0.4;1,997;5,438;5,455;7,281;126;0;0;18,076;89.1;16,169;12,836;3,333;10,990;68
426010;Besonders schwerer Fall des Ladendiebstahls;12,567;0.2;1,069;3,119;3,457;4,836;86;0;0;10,767;85.7;8,254;6,497;1,757;6,055;73.4
426020;Schwerer Ladendiebstahl §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;7,730;0.1;928;2,319;1,998;2,445;40;0;0;7,309;94.6;8,993;7,287;1,706;5,826;64.8
435*00;Wohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;35,045;0.7;8,149;9,759;7,332;9,798;7;0;0;7,406;21.1;6,946;5,879;1,067;2,695;38.8
435000;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;20,121;0.4;4,919;5,718;4,056;5,424;4;0;0;4,146;20.6;4,301;3,676;625;1,578;36.7
435020;Wohnungseinbruchdiebstahl (ohne TWE) bandenmäßig §§ 244 Abs. 4, 244a StGB;293;0;92;98;45;57;1;0;0;195;66.6;229;208;21;151;65.9
435400;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;83;0;44;28;6;5;0;0;0;22;26.5;28;25;3;14;50
435500;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;326;0;79;105;69;73;0;0;0;95;29.1;112;102;10;38;33.9
435800;Wohnungseinbruchdiebstahl (ohne TWE) § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;16;0;9;4;2;1;0;0;0;5;31.3;7;5;2;0;0
436*00;Tageswohnungseinbruchdiebstahl §§ 244 Abs. 1 Nr. 3 und Abs. 4, 244a StGB;14,206;0.3;3,006;3,806;3,154;4,238;2;0;0;2,943;20.7;2,852;2,396;456;1,284;45
436000;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von sonstigem Gut;13,713;0.3;2,842;3,648;3,086;4,135;2;0;0;2,679;19.5;2,650;2,227;423;1,160;43.8
436020;Tageswohnungseinbruchdiebstahl bandenmäßig §§ 244 Abs. 4, 244a StGB;291;0;98;100;33;60;0;0;0;206;70.8;216;177;39;167;77.3
436400;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Schusswaffen;38;0;20;6;8;4;0;0;0;9;23.7;20;19;1;14;70
436500;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von unbaren Zahlungsmitteln;159;0;44;50;26;39;0;0;0;48;30.2;66;57;9;28;42.4
436800;Tageswohnungseinbruch § 244 Abs. 1 Nr. 3 und Abs. 4 StGB von Antiquitäten, Kunst- und sakralen Gegenständen;5;0;2;2;1;0;0;0;0;1;20;1;1;0;0;0
440*00;Schwerer Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;54,532;1;4,286;12,289;14,619;23,335;3;0;0;5,023;9.2;3,247;2,902;345;831;25.6
440000;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;33,337;0.6;2,532;7,133;8,541;15,130;1;0;0;3,293;9.9;2,087;1,852;235;559;26.8
440010;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von sonstigem Gut;32,959;0.6;2,504;7,037;8,403;15,014;1;0;0;3,201;9.7;2,001;1,778;223;517;25.8
440020;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;378;0;28;96;138;116;0;0;0;92;24.3;109;97;12;49;45
440300;Schwerer Diebstahl insgesamt in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21,195;0.4;1,754;5,156;6,078;8,205;2;0;0;1,730;8.2;1,463;1,334;129;348;23.8
440310;Besonders schwerer Fall des Diebstahls in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern;21,001;0.4;1,739;5,112;6,009;8,139;2;0;0;1,693;8.1;1,427;1,301;126;328;23
440320;Schwerer Diebstahl in/aus Boden-, Kellerräumen, Waschküchen von Fahrrädern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;194;0;15;44;69;66;0;0;0;37;19.1;44;41;3;25;56.8
445*00;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;12,474;0.2;3,286;3,594;2,205;3,381;8;0;0;1,181;9.5;1,427;1,351;76;565;39.6
445000;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;12,279;0.2;3,221;3,539;2,179;3,332;8;0;0;1,159;9.4;1,396;1,321;75;557;39.9
445010;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut;11,934;0.2;3,144;3,410;2,087;3,285;8;0;0;1,045;8.8;1,215;1,147;68;456;37.5
445020;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;345;0;77;129;92;47;0;0;0;114;33;211;200;11;111;52.6
445100;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;133;0;52;41;14;26;0;0;0;20;15;33;32;1;9;27.3
445110;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen;124;0;50;34;14;26;0;0;0;19;15.3;30;29;1;9;30
445120;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von Kraftwagen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;9;0;2;7;0;0;0;0;0;1;11.1;3;3;0;0;0
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;62;0;13;14;12;23;0;0;0;2;3.2;2;2;0;0;0
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;59;0;12;13;11;23;0;0;0;2;3.4;2;2;0;0;0
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;82,908;1.6;14,107;19,001;17,678;32,041;81;0;0;7,324;8.8;4,654;4,399;255;2,479;53.3
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;78,111;1.5;13,337;17,646;16,486;30,565;77;0;0;6,820;8.7;4,418;4,185;233;2,387;54
