1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
445500;Schwerer Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;61;5;4;1;1;9;11;4;3;5;4;9;5;0;01.01.2020;31.12.9999
445510;Besonders schwerer Fall des Diebstahls in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln;58;5;4;1;1;8;10;4;3;5;3;9;5;0;01.01.2020;31.12.9999
445520;Schwerer Diebstahl in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3;0;0;0;0;1;1;0;0;0;1;0;0;0;01.01.2020;31.12.9999
450*00;Schwerer Diebstahl an/aus Kraftfahrzeugen;108,726;8,079;7,714;9,321;8,456;9,491;9,063;8,094;8,305;9,659;10,935;10,395;9,214;0;01.01.2012;31.12.9999
450000;Schwerer Diebstahl insgesamt an/aus Kraftfahrzeugen von sonstigem Gut;103,689;7,717;7,385;8,882;8,08;9,006;8,619;7,671;7,867;9,207;10,458;9,978;8,819;0;01.01.2012;31.12.9999
450010;Besonders schwerer Fall des Diebstahls an/aus Kraftfahrzeugen von sonstigem Gut;99,753;7,42;7,008;8,521;7,871;8,687;8,345;7,452;7,589;8,954;10,114;9,508;8,284;0;01.01.2012;31.12.9999
450020;Schwerer Diebstahl an/aus Kraftfahrzeugen von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;3,936;297;377;361;209;319;274;219;278;253;344;470;535;0;01.01.2012;31.12.9999
450500;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln;5,037;362;329;439;376;485;444;423;438;452;477;417;395;0;01.01.2012;31.12.9999
450510;Besonders schwerer Fall des Diebstahls aus Kraftfahrzeugen von unbaren Zahlungsmitteln;4,906;354;327;429;371;470;434;414;416;426;466;411;388;0;01.01.2012;31.12.9999
450520;Schwerer Diebstahl aus Kraftfahrzeugen von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;131;8;2;10;5;15;10;9;22;26;11;6;7;0;01.01.2012;31.12.9999
471000;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken;54;3;9;4;4;2;7;5;1;2;5;6;6;0;01.01.1972;31.12.9999
471010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Apotheken;50;2;9;4;4;1;7;5;1;2;5;5;5;0;01.01.2008;31.12.9999
471020;Schwerer Diebstahl von Betäubungsmitteln aus Apotheken §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;4;1;0;0;0;1;0;0;0;0;0;1;1;0;01.01.2011;31.12.9999
472000;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen;45;1;7;5;2;7;6;3;3;5;3;2;1;0;01.01.1972;31.12.9999
472010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Arztpraxen;45;1;7;5;2;7;6;3;3;5;3;2;1;0;01.01.2008;31.12.9999
472020;Schwerer Diebstahl von Betäubungsmitteln aus Arztpraxen §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.01.2011;31.12.9999
473000;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern;74;3;4;7;3;6;11;5;8;6;7;10;4;0;01.01.1972;31.12.9999
473010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln aus Krankenhäusern;72;3;4;7;2;6;11;5;8;6;6;10;4;0;01.01.2008;31.12.9999
473020;Schwerer Diebstahl von Betäubungsmitteln aus Krankenhäusern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;2;0;0;0;1;0;0;0;0;0;1;0;0;0;01.01.2011;31.12.9999
474000;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern;3;0;0;1;1;0;0;0;0;0;0;1;0;0;01.01.1972;31.12.9999
474010;Besonders schwerer Fall des Diebstahls von Betäubungsmitteln bei Herstellern und Großhändlern;3;0;0;1;1;0;0;0;0;0;0;1;0;0;01.01.2008;31.12.9999
474020;Schwerer Diebstahl von Betäubungsmitteln bei Herstellern und Großhändlern §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.01.2011;31.12.9999
475000;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln;16;2;1;3;1;2;1;1;3;0;0;1;1;0;01.01.1972;31.12.9999
475010;Besonders schwerer Fall des Diebstahls von Rezeptformularen zur Erlangung von Betäubungsmitteln;15;2;1;3;1;2;1;1;3;0;0;0;1;0;01.01.2008;31.12.9999
475020;Schwerer Diebstahl von Rezeptformularen zur Erlangung von Betäubungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;1;0;0;0;0;0;0;0;0;0;0;1;0;0;01.01.2011;31.12.9999
490000;Schwerer Taschendiebstahl insgesamt von sonstigem Gut;1,787;118;150;172;112;137;195;132;110;152;186;163;160;0;01.01.2008;31.12.9999
490010;Besonders schwerer Fall des Taschendiebstahl von sonstigem Gut;1,417;86;126;151;92;106;155;101;91;123;138;124;124;0;01.01.2008;31.12.9999
490020;Schwerer Taschendiebstahl von sonstigem Gut §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;370;32;24;21;20;31;40;31;19;29;48;39;36;0;01.01.2011;31.12.9999
490500;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln;564;43;39;51;31;52;41;56;47;32;63;61;48;0;01.01.2008;31.12.9999
490510;Besonders schwerer Fall des Taschendiebstahl von unbaren Zahlungsmitteln;435;33;27;36;24;36;33;42;36;24;53;48;43;0;01.01.2008;31.12.9999
490520;Schwerer Taschendiebstahl von unbaren Zahlungsmitteln §§ 244 Abs. 1 Nr. 1 und 2, 244a StGB;129;10;12;15;7;16;8;14;11;8;10;13;5;0;01.01.2011;31.12.9999
****00;Diebstahl insgesamt und zwar:;1,816,058;121,708;121,882;148,832;142,467;167,294;166,672;160,047;158,601;160,542;165,915;163,087;138,941;70;01.01.1997;31.12.9999
***100;Diebstahl insgesamt von Kraftwagen einschl. unbefugte Ingebrauchnahme;25,291;1,946;1,843;2,042;1,964;2,234;2,222;2,066;2,13;2,33;2,432;2,303;1,779;0;01.01.1973;31.12.9999
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;24,287;1,14;1,085;1,503;1,696;2,421;2,555;2,634;2,657;2,562;2,658;2,073;1,303;0;01.01.1973;31.12.9999
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;267,426;14,638;14,393;20,117;19,838;27,526;28,327;27,643;27,562;26,315;25,379;21,902;13,784;2;01.01.1973;31.12.9999
***400;Diebstahl insgesamt von Schusswaffen;438;47;40;36;26;29;43;31;47;31;30;41;37;0;01.01.1973;31.12.9999
***500;Diebstahl insgesamt von unbaren Zahlungsmitteln;99,992;6,171;6,713;8,149;7,679;8,814;9,671;9,355;8,522;8,537;9,24;8,988;8,152;1;01.01.1991;31.12.9999
***700;Diebstahl insgesamt von/aus Automaten;19,879;1,246;1,078;1,918;2,602;3,302;3,619;1,926;850;798;861;877;802;0;01.01.1973;31.12.9999
***800;Diebstahl insgesamt von Antiquitäten, Kunst- und sakralen Gegenständen;1,296;84;80;140;117;119;119;139;131;103;90;93;81;0;01.01.1981;31.12.9999
*05*00;Diebstahl insgesamt in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;3,78;366;324;454;340;307;342;308;274;278;273;259;255;0;01.01.1973;31.12.9999
*10*00;Diebstahl insgesamt in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;71,139;5,977;5,567;6,06;5,842;6,362;6,278;5,887;5,959;5,846;6,037;6,148;5,174;2;01.01.1973;31.12.9999
*15*00;Diebstahl insgesamt in/aus Gaststätten, Kantinen, Hotels und Pensionen;25,651;1,581;1,55;1,96;2,048;2,257;2,389;2,331;2,303;2,324;2,547;2,184;2,177;0;01.01.1973;31.12.9999
*25*00;Diebstahl insgesamt in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;409,222;26,343;28,354;34,247;30,658;35,225;34,313;33,581;34,545;37,66;37,416;40,714;36,158;8;01.01.2020;31.12.9999
*26*00;Ladendiebstahl insgesamt;362,497;23,068;25,012;30,335;26,828;31,271;30,349;29,564;30,685;33,62;33,164;36,358;32,235;8;01.01.1977;31.12.9999
*35*00;Diebstahl insgesamt in/aus Wohnungen;107,096;9,185;8,178;8,452;7,761;8,13;7,94;8,351;8,585;8,156;9,373;11,431;11,548;6;01.01.1999;31.12.9999
*40*00;Diebstahl insgesamt in/aus Boden-, Kellerräumen und Waschküchen;90,052;8,537;7,881;8,706;8,628;7,456;6,726;6,491;6,591;6,736;7,485;7,585;7,227;3;01.01.1973;31.12.9999
*45*00;Diebstahl insgesamt in/aus überwiegend unbezogenen Neu- und Rohbauten und Baustellen;25,871;1,798;1,921;2,426;2,319;2,609;2,378;2,17;2,201;2,14;2,239;2,23;1,439;1;01.01.2020;31.12.9999
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;240,327;17,385;16,568;20,699;18,843;21,569;20,444;19,394;19,656;21,43;23,538;21,98;18,821;0;01.01.2012;31.12.9999
*71000;Diebstahl insgesamt von Betäubungsmitteln aus Apotheken;87;6;12;10;5;3;11;6;4;4;5;10;11;0;01.01.1973;31.12.9999
*72000;Diebstahl insgesamt von Betäubungsmitteln aus Arztpraxen;68;2;9;6;4;7;8;6;5;7;7;6;1;0;01.01.1973;31.12.9999
*73000;Diebstahl insgesamt von Betäubungsmitteln aus Krankenhäusern;417;21;35;35;32;44;40;35;53;30;34;31;27;0;01.01.1973;31.12.9999
*74000;Diebstahl insgesamt von Betäubungsmitteln bei Herstellern und Großhändlern;48;0;3;9;4;2;6;1;6;2;6;7;2;0;01.01.1973;31.12.9999
*75000;Diebstahl insgesamt von Rezeptformularen zur Erlangung von Betäubungsmitteln;82;14;6;8;3;11;3;2;10;8;6;4;7;0;01.01.1973;31.12.9999
*90*00;Taschendiebstahl insgesamt;102,018;5,858;7,257;8,48;7,66;8,496;9,494;9,195;8,102;8,543;9,686;9,892;9,355;0;01.01.1973;31.12.9999
500000;Vermögens- und Fälschungsdelikte;862,867;82,89;74,462;82,917;82,012;79,546;69,575;68,822;68,198;67,961;69,068;63,551;53,704;161;01.01.1987;31.12.9999
510000;Betrug §§ 263, 263a, 264, 264a, 265, 265a-e StGB;660,8;58,41;56,727;64,734;66,097;62,331;52,215;51,619;51,532;52,441;53,431;49,865;41,339;59;01.01.2018;31.12.9999
511000;Waren- und Warenkreditbetrug;237,574;21,693;20,332;23,103;21,08;21,675;20,843;21,223;20,438;18,477;18,313;16,196;14,187;14;01.01.2014;31.12.9999
511100;Betrügerisches Erlangen von Kfz §§ 263, 263a StGB;1,001;83;96;102;93;85;104;97;90;61;73;70;47;0;01.01.2016;31.12.9999
511110;Betrügerisches Erlangen von Kfz § 263 StGB;942;75;90;93;86;76;102;92;87;57;71;67;46;0;01.01.2016;31.12.9999
511120;Betrügerisches Erlangen von Kfz § 263a StGB;59;8;6;9;7;9;2;5;3;4;2;3;1;0;01.01.2019;31.12.9999
511200;Sonstiger Warenkreditbetrug;144,047;11,374;11,564;14,235;13,162;13,09;12,931;13,106;12,703;11,294;11,415;9,912;9,25;11;01.01.1987;31.12.9999
511201;Tankbetrug;89,014;5,465;5,743;7,891;7,265;7,714;7,991;8,878;8,732;7,777;7,852;7,033;6,673;0;01.01.2008;31.12.9999
511210;Weitere Arten des Warenkreditbetruges §§ 263, 263a StGB;55,033;5,909;5,821;6,344;5,897;5,376;4,94;4,228;3,971;3,517;3,563;2,879;2,577;11;01.01.2016;31.12.9999
511211;Weitere Arten des Warenkreditbetruges § 263 StGB;28,55;2,967;2,94;3,223;3,046;2,824;2,616;2,352;2,133;1,832;1,769;1,505;1,336;7;01.01.2016;31.12.9999
511212;Weitere Arten des Warenkreditbetruges § 263a StGB;26,483;2,942;2,881;3,121;2,851;2,552;2,324;1,876;1,838;1,685;1,794;1,374;1,241;4;01.01.2019;31.12.9999
511300;Warenbetrug;92,526;10,236;8,672;8,766;7,825;8,5;7,808;8,02;7,645;7,122;6,825;6,214;4,89;3;01.01.1987;31.12.9999
513000;Kapitalanlage- und Anlagebetrug;1,532;173;162;133;98;123;166;155;121;115;111;95;80;0;01.01.2016;31.12.9999
513100;Prospektbetrug (Kapitalanlagebetrug) § 264a StGB;63;8;2;6;6;6;6;5;13;4;3;1;3;0;01.01.2016;31.12.9999
513200;Anlagebetrug § 263 StGB;1,469;165;160;127;92;117;160;150;108;111;108;94;77;0;01.01.1994;31.12.9999
514000;Geldkreditbetrug;2,274;282;283;326;258;251;205;149;147;126;109;86;50;2;01.01.2014;31.12.9999
514100;Kreditbetrug § 265b StGB (im geschäftlichen Verkehr);51;8;4;11;8;2;7;3;2;1;3;2;0;0;01.01.2016;31.12.9999
514200;Subventionsbetrug § 264 StGB;661;107;116;119;78;68;54;30;21;26;16;9;16;1;01.01.1987;31.12.9999
514300;Krediterlangungsbetrug § 263 StGB;1,562;167;163;196;172;181;144;116;124;99;90;75;34;1;01.01.2016;31.12.9999
515000;Erschleichen von Leistungen § 265a StGB;126,737;13,338;13,512;13,829;12,806;13,356;4,981;4,886;5,429;11,152;12,145;11,932;9,37;1;01.01.1987;31.12.9999
515001;Beförderungserschleichung;124,291;13,166;13,335;13,675;12,64;13,154;4,824;4,709;5,205;10,894;11,875;11,661;9,152;1;01.01.2008;31.12.9999
515079;Sonstiges Erschleichen von Leistungen;2,446;172;177;154;166;202;157;177;224;258;270;271;218;0;01.01.2011;31.12.9999
516000;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter unbarer Zahlungsmittel;75,911;5,595;5,3;6,843;6,628;6,676;6,676;6,571;6,612;6,381;6,937;6,354;5,335;3;01.01.2016;31.12.9999
516200;Betrug mittels rechtswidrig erlangter Zahlungskarten ohne PIN (Lastschriftverfahren);17,484;1,217;1,168;1,609;1,55;1,595;1,641;1,553;1,651;1,733;1,538;1,265;964;0;01.01.2016;31.12.9999
516300;Computerbetrug mittels rechtswidrig erlangter Zahlungskarten mit PIN § 263a StGB;23,148;1,817;1,936;2,478;2,12;1,976;1,792;1,877;1,974;1,783;2,056;1,881;1,456;2;01.01.2019;31.12.9999
516500;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten §§ 263, 263a StGB;21,792;1,671;1,466;1,778;1,831;1,988;1,925;1,854;1,728;1,644;2,059;1,961;1,886;1;01.01.2016;31.12.9999
516510;Betrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263 StGB;8,268;619;602;698;737;745;717;702;661;619;778;703;686;1;01.01.2016;31.12.9999
516520;Computerbetrug mittels rechtswidrig erlangter Daten von Zahlungskarten § 263a StGB;13,524;1,052;864;1,08;1,094;1,243;1,208;1,152;1,067;1,025;1,281;1,258;1,2;0;01.01.2019;31.12.9999
516900;Betrug bzw. Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel §§ 263, 263a StGB;13,487;890;730;978;1,127;1,117;1,318;1,287;1,259;1,221;1,284;1,247;1,029;0;01.01.2016;31.12.9999
516910;Betrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263 StGB;6,017;369;359;437;575;488;559;516;607;580;604;504;419;0;01.01.2016;31.12.9999
516920;Computerbetrug mittels rechtswidrig erlangter sonstiger unbarer Zahlungsmittel § 263a StGB;7,47;521;371;541;552;629;759;771;652;641;680;743;610;0;01.01.2019;31.12.9999
517000;Sonstiger Betrug;216,772;17,329;17,138;20,5;25,227;20,25;19,344;18,635;18,785;16,19;15,816;15,202;12,317;39;01.01.2014;31.12.9999
517100;Leistungsbetrug;14,835;1,314;1,362;1,358;1,661;1,378;1,389;1,383;1,209;1,068;1,181;902;628;2;01.01.1987;31.12.9999
517200;Leistungskreditbetrug §§ 263, 263a StGB;12,746;1,353;1,275;1,312;1,245;1,177;1,101;965;1,025;853;886;822;727;5;01.01.2016;31.12.9999
517210;Leistungskreditbetrug § 263 StGB;9,614;904;897;1,027;959;896;855;743;765;641;687;631;607;2;01.01.2016;31.12.9999
517220;Leistungskreditbetrug § 263a StGB;3,132;449;378;285;286;281;246;222;260;212;199;191;120;3;01.01.2019;31.12.9999
517400;Betrug z.N.v. Versicherungen und Versicherungsmissbrauch §§ 263, 265 StGB;918;96;96;100;70;88;89;85;65;65;63;51;49;1;01.01.1999;31.12.9999
517410;Betrug zum Nachteil von Versicherungen;876;93;92;95;67;80;85;81;62;64;61;51;44;1;01.01.2008;31.12.9999
517420;Versicherungsmissbrauch;42;3;4;5;3;8;4;4;3;1;2;0;5;0;01.01.2008;31.12.9999
517500;Computerbetrug (sonstiger) § 263a StGB (soweit nicht unter den Schlüsseln 511120, 511212, 516300, 516520, 516920, 517220, 517900, 518112 bzw. 518302 zu erfassen);12,675;1,217;1,087;1,244;1,269;1,152;1,143;1,08;994;926;935;878;748;2;01.01.2016;31.12.9999
517510;Computerbetrug (sonstiger) § 263a Abs. 1 und 2 StGB;12,471;1,195;1,073;1,223;1,244;1,122;1,122;1,068;978;921;920;864;739;2;01.01.2019;31.12.9999
517520;Vorbereitung des Computerbetruges § 263a Abs. 3 StGB;204;22;14;21;25;30;21;12;16;5;15;14;9;0;01.01.2019;31.12.9999
517600;Provisionsbetrug;467;41;40;39;39;34;32;41;48;52;34;37;30;0;01.01.1987;31.12.9999
517800;Sozialleistungsbetrug;3,932;513;453;497;389;371;377;328;291;210;203;162;132;6;01.01.2016;31.12.9999
517900;Missbräuchliche Nutzung von Telekommunikationsdiensten § 263a StGB;208;12;13;19;29;17;19;23;19;17;13;13;14;0;01.01.2019;31.12.9999
518100;Abrechnungsbetrug;1,863;209;151;161;609;134;117;117;91;65;77;66;66;0;01.01.1999;31.12.9999
518110;Abrechnungsbetrug im Gesundheitswesen §§ 263, 263a StGB;1,256;153;108;118;545;67;59;46;39;33;33;26;29;0;01.01.2016;31.12.9999
518111;Abrechnungsbetrug im Gesundheitswesen § 263 StGB;1,223;140;104;114;543;65;56;45;39;33;31;26;27;0;01.01.2016;31.12.9999
518112;Abrechnungsbetrug im Gesundheitswesen § 263a StGB;33;13;4;4;2;2;3;1;0;0;2;0;2;0;01.01.2019;31.12.9999
518179;Sonstiger Abrechnungsbetrug;607;56;43;43;64;67;58;71;52;32;44;40;37;0;01.01.2008;31.12.9999
518200;Einmietbetrug;3,439;252;245;274;324;307;319;343;308;310;266;256;234;1;01.01.1999;31.12.9999
518300;Überweisungsbetrug §§ 263, 263a StGB;16,802;1,524;1,534;1,73;1,571;1,421;1,277;1,621;1,682;1,192;1,146;1,271;833;0;01.01.2016;31.12.9999
518301;Überweisungsbetrug § 263 StGB;14,886;1,346;1,39;1,483;1,374;1,267;1,127;1,481;1,498;1,047;1,003;1,138;732;0;01.01.2016;31.12.9999
518302;Überweisungsbetrug § 263a StGB;1,916;178;144;247;197;154;150;140;184;145;143;133;101;0;01.01.2019;31.12.9999
518500;Sportwettbetrug und Manipulation von berufssportlichen Wettbewerben §§ 265c-e StGB;3;1;1;0;0;0;0;1;0;0;0;0;0;0;01.01.2018;31.12.9999
518510;Sportwettbetrug §§ 265c, 265e StGB;3;1;1;0;0;0;0;1;0;0;0;0;0;0;01.01.2018;31.12.9999
518520;Manipulation von berufssportlichen Wettbewerben §§ 265d, 265e StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01.01.2018;31.12.9999
518800;Kreditvermittlungsbetrug § 263 StGB;240;58;17;25;21;22;22;21;15;13;8;11;7;0;01.01.2016;31.12.9999
518900;Sonstige weitere Betrugsarten;148,644;10,739;10,864;13,741;18;14,149;13,459;12,627;13,038;11,419;11,004;10,733;8,849;22;01.01.1999;31.12.9999
520000;Veruntreuungen §§ 266, 266a, 266b StGB;5,339;624;550;540;429;474;523;460;427;373;309;296;291;43;01.01.2014;31.12.9999
521000;Untreue § 266 StGB;2,436;268;232;224;182;216;250;187;196;184;166;165;159;7;01.01.2014;31.12.9999
521079;Sonstige Untreue;2,401;267;230;222;180;215;233;185;193;184;165;164;156;7;01.01.2008;31.12.9999
521100;Untreue bei Kapitalanlagegeschäften;35;1;2;2;2;1;17;2;3;0;1;1;3;0;01.01.1994;31.12.9999
522000;Vorenthalten und Veruntreuen von Arbeitsentgelt § 266a StGB;2,487;328;281;279;218;216;230;226;200;155;109;105;104;36;01.01.1987;31.12.9999
523000;Missbrauch von Scheck- und Kreditkarten § 266b StGB;416;28;37;37;29;42;43;47;31;34;34;26;28;0;01.01.1987;31.12.9999
530000;Unterschlagung §§ 246, 247, 248a StGB;112,385;7,901;7,449;9,062;8,813;10,338;10,678;10,911;10,74;9,804;10,041;8,565;8,061;22;01.01.2014;31.12.9999
530079;Unterschlagung sonstiger Güter/Sachen §§ 246, 247, 248a StGB - ohne von Kfz;105,245;7,339;6,861;8,43;8,217;9,721;10,06;10,225;10,089;9,157;9,432;8,047;7,646;21;01.01.2011;31.12.9999
531000;Unterschlagung von Kfz §§ 246, 247 StGB;7,14;562;588;632;596;617;618;686;651;647;609;518;415;1;01.01.2011;31.12.9999
540000;Urkundenfälschung §§ 267-271, 273-279, 281 StGB;77,284;15,343;9,175;7,741;6,021;5,784;5,382;5,17;5,004;4,846;4,791;4,389;3,626;12;01.01.2014;31.12.9999
540002;Mittelbare Falschbeurkundung;1,122;110;115;107;100;104;93;78;77;91;110;77;58;2;01.01.2008;31.12.9999
540003;Verändern von amtlichen Ausweisen;519;60;53;47;38;39;39;53;45;63;37;22;23;0;01.01.2008;31.12.9999
540004;Urkundenunterdrückung, Veränderung einer Grenzbezeichnung § 274 StGB;969;46;48;62;68;67;65;85;77;99;110;121;121;0;01.01.2008;31.12.9999
540006;Verschaffen von falschen amtlichen Ausweisen;3,057;357;357;263;304;311;283;257;230;207;213;145;130;0;01.01.2008;31.12.9999
540010;Missbrauch von Ausweispapieren § 281 StGB;2,443;235;178;220;247;185;184;198;201;226;195;205;168;1;01.01.2022;31.12.9999
540011;Missbrauch von Impfausweisen gem. § 281 StGB;53;25;11;6;4;1;1;1;0;2;1;0;1;0;01.01.2022;31.12.9999
540012;Missbrauch von Testzertifikaten gem. § 281 StGB;15;7;5;2;0;1;0;0;0;0;0;0;0;0;01.01.2022;31.12.9999
540013;Missbrauch von Gesundheitszeugnissen gem. § 281 StGB;23;9;4;2;2;2;0;0;1;3;0;0;0;0;01.01.2022;31.12.9999
540019;Missbrauch von sonstigen Ausweispapieren gem. § 281 StGB;2,352;194;158;210;241;181;183;197;200;221;194;205;167;1;01.01.2022;31.12.9999
540020;Urkundenfälschung § 267 StGB;46,038;6,734;5,077;4,751;3,639;3,659;3,475;3,398;3,31;3,228;3,247;3,037;2,478;5;01.01.2022;31.12.9999
540021;Fälschung von Impfausweisen und Gebrauch gefälschter Impfausweise gem. § 267 StGB;3,998;1,766;876;659;196;137;103;69;61;44;37;29;18;3;01.01.2022;31.12.9999
540022;Fälschung von Testzertifikaten und Gebrauch gefälschter Testzertifikate gem. § 267 StGB;641;234;135;114;39;20;17;22;18;14;15;9;4;0;01.01.2022;31.12.9999
540023;Fälschung von Genesenenbescheinigungen und Gebrauch gefälschter Genesenenbescheinigungen gem. § 267 StGB;98;47;23;9;8;2;0;0;2;0;2;4;1;0;01.01.2022;31.12.9999
540029;sonstige Urkundenfälschung gem. § 267 StGB;41,301;4,687;4,043;3,969;3,396;3,5;3,355;3,307;3,229;3,17;3,193;2,995;2,455;2;01.01.2022;31.12.9999
540030;Vorbereitung der Fälschung von amtlichen Ausweisen § 275 StGB;725;314;166;83;44;39;20;14;19;9;10;5;2;0;01.01.2022;31.12.9999
540031;Vorbereitung der Herstellung von unrichtigen Impfausweisen gem. § 275 StGB;568;234;132;66;34;35;16;12;17;8;8;4;2;0;01.01.2022;31.12.9999
540039;Vorbereitung der Fälschung von sonstigen amtlichen Ausweisen gem. § 275 StGB;157;80;34;17;10;4;4;2;2;1;2;1;0;0;01.01.2022;31.12.9999
540040;Unbefugtes Ausstellen von Gesundheitszeugnissen § 277 StGB;676;323;85;146;55;15;13;8;6;7;10;5;3;0;01.01.2022;31.12.9999
540041;Unbefugtes Ausstellen von Impfausweisen gem. § 277 StGB;340;113;54;112;36;7;2;3;2;4;4;2;1;0;01.01.2022;31.12.9999
540042;Unbefugtes Ausstellen von Testzertifikaten gem. § 277 StGB;64;29;7;12;13;0;0;0;1;0;1;1;0;0;01.01.2022;31.12.9999
540043;Unbefugtes Ausstellen von Genesenenbescheinigungen gem. § 277 StGB;10;4;2;1;1;0;2;0;0;0;0;0;0;0;01.01.2022;31.12.9999
540049;Unbefugtes Ausstellen von sonstigen Gesundheitszeugnissen gem. § 277 StGB;262;177;22;21;5;8;9;5;3;3;5;2;2;0;01.01.2022;31.12.9999
540050;Ausstellen unrichtiger Gesundheitszeugnisse § 278 StGB;3,17;2,18;692;96;40;30;28;21;31;16;11;15;10;0;01.01.2022;31.12.9999
540051;Ausstellen unrichtiger Impfausweise gem. § 278 StGB;179;89;39;16;12;7;4;1;5;2;2;1;1;0;01.01.2022;31.12.9999
540052;Ausstellen unrichtiger Testzertifikate gem. § 278 StGB;157;72;30;21;7;6;6;3;3;1;2;3;3;0;01.01.2022;31.12.9999
540053;Ausstellen unrichtiger Genesenenbescheinigungen gem. § 278 StGB;14;9;2;1;1;0;0;0;0;1;0;0;0;0;01.01.2022;31.12.9999
540059;Ausstellen sonstiger unrichtiger Gesundheitszeugnisse gem. § 278 StGB;2,82;2,01;621;58;20;17;18;17;23;12;7;11;6;0;01.01.2022;31.12.9999
540060;Gebrauch unrichtiger Gesundheitszeugnisse § 279 StGB;6,607;3,816;1,223;675;289;219;92;86;81;32;48;28;17;1;01.01.2022;31.12.9999
540061;Gebrauch unrichtiger Impfausweise gem. § 279 StGB;3,246;1,791;639;364;165;144;41;35;27;8;21;4;7;0;01.01.2022;31.12.9999
540062;Gebrauch unrichtiger Testzertifikate gem. § 279 StGB;331;124;113;61;6;3;4;2;5;4;5;3;1;0;01.01.2022;31.12.9999
540063;Gebrauch unrichtiger Genesenenbescheinigungen gem. § 279 StGB;568;463;72;18;2;10;0;2;0;0;1;0;0;0;01.01.2022;31.12.9999
540069;Gebrauch sonstiger unrichtiger Gesundheitszeugnisse gem. § 279 StGB;2,462;1,438;399;232;116;62;47;47;49;20;21;21;9;1;01.01.2022;31.12.9999
541000;Fälschung technischer Aufzeichnungen § 268 StGB;308;22;36;32;25;70;16;15;20;22;21;12;17;0;01.01.1987;31.12.9999
541001;Manipulation von Fahrtenschreibern und EG-Kontrollgeräten § 268 StGB;58;1;6;10;7;6;0;4;7;6;2;4;5;0;01.01.2015;31.12.9999
541079;Sonstige Fälschung technischer Aufzeichnungen;250;21;30;22;18;64;16;11;13;16;19;8;12;0;01.01.2008;31.12.9999
542000;Fälschung zur Erlangung von Betäubungsmitteln;1,208;110;116;132;120;107;86;97;79;114;92;74;81;0;01.01.1987;31.12.9999
543000;Fälschung beweiserheblicher Daten, Täuschung im Rechtsverkehr bei Datenverarbeitung §§ 269, 270 StGB;10,442;1,036;1,029;1,127;1,052;939;988;860;828;732;687;643;518;3;01.01.1987;31.12.9999
543010;Fälschung beweiserheblicher Daten § 269 StGB;10,076;975;993;1,096;1,01;906;955;834;801;712;660;631;500;3;01.01.2021;31.12.9999
543020;Täuschung im Rechtsverkehr bei Datenverarbeitung § 270 StGB;366;61;36;31;42;33;33;26;27;20;27;12;18;0;01.01.2021;31.12.9999
