1;2;3;4;6;7;8;9;10;11;12;13;14;15;16;17;18;
Schluessel;Straftat;Gemeindeschluessel;Stadt;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasse Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Aufkaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an Gesamtzahl;
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;13004000;Schwerin;12;12.5;0;0;0;0;1;8.3;2;1;1;0;0;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5970040;Siegen;30;29.6;2;6.7;0;0;10;33.3;11;10;1;3;27.3;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5122000;Solingen;41;25.8;5;12.2;0;0;7;17.1;7;7;0;1;14.3;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8111000;Stuttgart;147;23.5;22;15;0;0;23;15.6;31;30;1;10;32.3;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;7211000;Trier;52;47;6;11.5;0;0;7;13.5;9;8;1;4;44.4;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;8421000;Ulm;9;7.1;1;11.1;0;0;4;44.4;1;1;0;0;0;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6414000;Wiesbaden;234;83.9;20;8.5;0;0;37;15.8;36;36;0;9;25;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;3103000;Wolfsburg;50;40.3;8;16;0;0;9;18;10;9;1;7;70;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;5124000;Wuppertal;314;88.4;68;21.7;0;0;54;17.2;65;64;1;29;44.6;1516058
***200;Diebstahl insgesamt von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;9663000;Würzburg;32;25.2;0;0;0;0;4;12.5;4;4;0;1;25;1516058
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5334002;Aachen;1,703;683.7;110;6.5;0;0;157;9.2;125;122;3;60;48;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9761000;Augsburg;846;285.4;33;3.9;0;0;82;9.7;68;64;4;30;44.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5378004;Bergisch Gladbach;334;299.2;19;5.7;0;0;27;8.1;24;23;1;6;25;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;11000000;Berlin;28,801;783.2;806;2.8;0;0;1,134;3.9;978;923;55;575;58.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5711000;Bielefeld;1,057;316.5;35;3.3;0;0;70;6.6;68;65;3;28;41.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5911000;Bochum;603;165.9;28;4.6;0;0;40;6.6;46;44;2;15;32.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5314000;Bonn;2,456;740;100;4.1;0;0;148;6;114;110;4;40;35.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5512000;Bottrop;369;314.5;21;5.7;0;0;25;6.8;21;20;1;5;23.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3101000;Braunschweig;1,088;437.3;22;2;0;0;133;12.2;125;122;3;43;34.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;4011000;Bremen;5,266;934.9;115;2.2;0;0;149;2.8;151;135;16;80;53;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;4012000;Bremerhaven;501;442.7;18;3.6;0;0;75;15;61;49;12;13;21.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14511000;Chemnitz;807;332;16;2;0;0;176;21.8;128;110;18;30;23.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;12052000;Cottbus;1,072;1,089.90;10;0.9;0;0;69;6.4;51;43;8;6;11.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6411000;Darmstadt;885;554.4;25;2.8;0;0;124;14;71;68;3;26;36.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5913000;Dortmund;1,858;316.6;111;6;0;0;143;7.7;124;118;6;55;44.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14612000;Dresden;3,954;712;97;2.5;0;0;402;10.2;263;239;24;74;28.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5112000;Duisburg;1,696;342.5;60;3.5;0;0;118;7;109;101;8;45;41.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5111000;Düsseldorf;3,405;549.7;136;4;0;0;229;6.7;204;191;13;104;51;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16051000;Erfurt;910;426.8;34;3.7;0;0;114;12.5;70;66;4;13;18.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9562000;Erlangen;577;509.3;6;1;0;0;80;13.9;70;66;4;38;54.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5113000;Essen;1,018;175.7;54;5.3;0;0;88;8.6;77;71;6;34;44.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6412000;Frankfurt am Main;5,919;779.6;324;5.5;0;0;386;6.5;321;315;6;189;58.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8311000;Freiburg im Breisgau;1,968;848.8;49;2.5;0;0;136;6.9;120;112;8;38;31.7;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9563000;Fürth;313;242.4;5;1.6;0;0;63;20.1;28;25;3;10;35.7;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5513000;Gelsenkirchen;440;169.1;23;5.2;0;0;49;11.1;54;49;5;24;44.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3159016;Göttingen;1,663;1,426.80;89;5.4;0;0;154;9.3;109;97;12;49;45;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5754008;Gütersloh;629;621.8;9;1.4;0;0;64;10.2;50;48;2;18;36;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5914000;Hagen;440;233.2;37;8.4;0;0;43;9.8;51;46;5;33;64.7;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;15002000;Halle (Saale);1,846;775.4;93;5;0;0;159;8.6;110;96;14;29;26.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;2000000;Hamburg;14,726;794.3;529;3.6;0;0;498;3.4;448;424;24;238;53.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5915000;Hamm;866;483.2;30;3.5;0;0;119;13.7;101;95;6;52;51.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6435014;Hanau;219;222.3;4;1.8;0;0;20;9.1;16;16;0;9;56.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3241001;Hannover;4,318;805.7;154;3.6;0;0;312;7.2;245;237;8;131;53.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8221000;Heidelberg;715;449;23;3.2;0;0;48;6.7;49;46;3;31;63.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8121000;Heilbronn;299;238;3;1;0;0;8;2.7;9;8;1;4;44.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5916000;Herne;365;233;23;6.3;0;0;25;6.8;25;23;2;8;32;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3254021;Hildesheim;402;400.7;13;3.2;0;0;34;8.5;44;35;9;7;15.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9161000;Ingolstadt;791;573.1;17;2.1;0;0;56;7.1;52;48;4;32;61.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;16053000;Jena;252;228.1;7;2.8;0;0;26;10.3;21;17;4;7;33.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7312000;Kaiserslautern;158;159.1;3;1.9;0;0;18;11.4;17;16;1;6;35.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8212000;Karlsruhe;1,715;559.5;33;1.9;0;0;106;6.2;101;90;11;42;41.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6611000;Kassel;1,575;785.9;114;7.2;0;0;195;12.4;122;116;6;69;56.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;1002000;Kiel;2,021;820.7;56;2.8;0;0;114;5.6;90;80;10;31;34.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7111000;Koblenz;406;357.3;19;4.7;0;0;40;9.9;38;37;1;14;36.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5315000;Köln;7,076;659.4;351;5;0;0;480;6.8;398;372;26;172;43.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5114000;Krefeld;1,873;824.9;62;3.3;0;0;141;7.5;121;114;7;55;45.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;14713000;Leipzig;5,878;976.6;133;2.3;0;0;610;10.4;441;395;46;123;27.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5316000;Leverkusen;446;272.2;29;6.5;0;0;27;6.1;28;28;0;7;25;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;1003000;Lübeck;1,038;479.9;42;4;0;0;74;7.1;68;60;8;14;20.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7314000;Ludwigshafen am Rhein;562;326.5;14;2.5;0;0;60;10.7;60;59;1;28;46.7;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;15003000;Magdeburg;2,606;1,103.40;74;2.8;0;0;811;31.1;131;123;8;27;20.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7315000;Mainz;775;356.2;52;6.7;0;0;37;4.8;42;39;3;17;40.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8222000;Mannheim;1,757;563.4;23;1.3;0;0;98;5.6;68;63;5;41;60.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5170024;Moers;361;348;4;1.1;0;0;16;4.4;16;14;2;7;43.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5116000;Mönchengladbach;927;355.2;42;4.5;0;0;54;5.8;58;55;3;15;25.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5117000;Mülheim an der Ruhr;257;150.5;8;3.1;0;0;19;7.4;19;17;2;9;47.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9162000;München;5,207;350;108;2.1;0;0;529;10.2;471;443;28;265;56.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5515000;Münster;4,206;1,323.80;90;2.1;0;0;483;11.5;308;291;17;169;54.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5162024;Neuss;580;379.8;18;3.1;0;0;76;13.1;46;44;2;19;41.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9564000;Nürnberg;1,854;363.1;47;2.5;0;0;210;11.3;159;142;17;64;40.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5119000;Oberhausen;405;194;25;6.2;0;0;43;10.6;31;29;2;18;58.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6413000;Offenbach am Main;541;412;32;5.9;0;0;53;9.8;37;34;3;22;59.5;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3403000;Oldenburg (Oldenburg);1,233;723.6;20;1.6;0;0;111;9;97;89;8;25;25.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3404000;Osnabrück;1,315;796.8;55;4.2;0;0;124;9.4;119;111;8;60;50.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5774032;Paderborn;897;588.1;29;3.2;0;0;94;10.5;76;70;6;19;25;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8231000;Pforzheim;151;120.3;2;1.3;0;0;9;6;10;8;2;4;40;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;12054000;Potsdam;1,582;863.8;41;2.6;0;0;606;38.3;88;83;5;28;31.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5562032;Recklinghausen;521;470.6;14;2.7;0;0;23;4.4;20;19;1;8;40;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9362000;Regensburg;868;565.3;21;2.4;0;0;121;13.9;85;77;8;40;47.1;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5120000;Remscheid;72;64.4;5;6.9;0;0;10;13.9;10;9;1;4;40;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8415061;Reutlingen;506;434.5;20;4;0;0;49;9.7;37;35;2;14;37.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;13003000;Rostock, Hanse- und Universitätsstadt;1,263;606;18;1.4;0;0;82;6.5;88;81;7;10;11.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;10041100;Saarbrücken;416;231.6;14;3.4;0;0;39;9.4;28;28;0;8;28.6;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3102000;Salzgitter;240;231.5;3;1.3;0;0;16;6.7;20;18;2;9;45;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;13004000;Schwerin;317;331.1;11;3.5;0;0;32;10.1;37;35;2;16;43.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5970040;Siegen;177;174.4;13;7.3;0;0;16;9;16;16;0;7;43.8;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5122000;Solingen;226;142.2;8;3.5;0;0;27;11.9;26;25;1;7;26.9;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8111000;Stuttgart;868;138.6;29;3.3;0;0;105;12.1;77;72;5;34;44.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;7211000;Trier;332;300.3;12;3.6;0;0;35;10.5;36;33;3;18;50;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;8421000;Ulm;589;464;14;2.4;0;0;46;7.8;35;31;4;18;51.4;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;6414000;Wiesbaden;473;169.6;27;5.7;0;0;71;15;60;56;4;20;33.3;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;3103000;Wolfsburg;578;466.3;26;4.5;0;0;46;8;39;38;1;16;41;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;5124000;Wuppertal;375;105.6;18;4.8;0;0;38;10.1;44;40;4;19;43.2;1516202
***300;Diebstahl insgesamt von Fahrrädern einschl. unbefugte Ingebrauchnahme;9663000;Würzburg;195;153.6;8;4.1;0;0;46;23.6;46;44;2;22;47.8;1516202
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5334002;Aachen;2,239;898.9;378;16.9;0;0;328;14.6;70;65;5;22;31.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9761000;Augsburg;371;125.1;38;10.2;0;0;42;11.3;33;32;1;16;48.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5378004;Bergisch Gladbach;379;339.5;50;13.2;0;0;13;3.4;19;17;2;6;31.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;11000000;Berlin;33,432;909.1;4,034;12.1;0;0;1,406;4.2;1,074;1,012;62;722;67.2;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5711000;Bielefeld;1,124;336.5;136;12.1;0;0;236;21;71;62;9;43;60.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5911000;Bochum;1,424;391.8;119;8.4;0;0;88;6.2;57;49;8;24;42.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5314000;Bonn;1,841;554.7;273;14.8;0;0;121;6.6;96;89;7;45;46.9;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5512000;Bottrop;531;452.6;35;6.6;0;0;28;5.3;26;20;6;6;23.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3101000;Braunschweig;506;203.4;60;11.9;0;0;50;9.9;52;45;7;25;48.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;4011000;Bremen;3,919;695.7;458;11.7;0;0;143;3.6;91;83;8;46;50.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;4012000;Bremerhaven;400;353.4;48;12;0;0;24;6;23;22;1;9;39.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;14511000;Chemnitz;548;225.4;45;8.2;0;0;88;16.1;69;60;9;22;31.9;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;12052000;Cottbus;236;239.9;19;8.1;0;0;24;10.2;25;22;3;12;48;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;6411000;Darmstadt;486;304.5;98;20.2;0;0;138;28.4;53;52;1;24;45.3;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5913000;Dortmund;3,515;599;392;11.2;0;0;198;5.6;166;150;16;85;51.2;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;14612000;Dresden;1,439;259.1;140;9.7;0;0;136;9.5;117;108;9;53;45.3;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5112000;Duisburg;2,647;534.6;350;13.2;0;0;134;5.1;125;117;8;57;45.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5111000;Düsseldorf;3,939;635.9;431;10.9;0;0;235;6;218;208;10;128;58.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;16051000;Erfurt;572;268.3;80;14;0;0;78;13.6;41;37;4;11;26.8;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9562000;Erlangen;123;108.6;11;8.9;0;0;22;17.9;20;16;4;8;40;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5113000;Essen;2,373;409.5;311;13.1;0;0;202;8.5;140;131;9;83;59.3;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;6412000;Frankfurt am Main;4,276;563.2;558;13;0;0;399;9.3;261;243;18;169;64.8;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;8311000;Freiburg im Breisgau;694;299.3;76;11;0;0;61;8.8;47;46;1;28;59.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9563000;Fürth;143;110.7;25;17.5;0;0;20;14;11;11;0;5;45.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5513000;Gelsenkirchen;1,399;537.8;213;15.2;0;0;164;11.7;76;68;8;36;47.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3159016;Göttingen;249;213.6;23;9.2;0;0;31;12.4;17;15;2;10;58.8;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5754008;Gütersloh;211;208.6;19;9;0;0;28;13.3;24;21;3;15;62.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5914000;Hagen;846;448.3;111;13.1;0;0;59;7;48;46;2;26;54.2;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;15002000;Halle (Saale);933;391.9;124;13.3;0;0;83;8.9;50;45;5;21;42;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;2000000;Hamburg;11,338;611.6;1,331;11.7;0;0;386;3.4;304;287;17;202;66.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5915000;Hamm;1,204;671.7;170;14.1;0;0;154;12.8;64;59;5;35;54.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;6435014;Hanau;252;255.8;21;8.3;0;0;24;9.5;21;21;0;9;42.9;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3241001;Hannover;2,826;527.3;394;13.9;0;0;244;8.6;165;156;9;96;58.2;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;8221000;Heidelberg;440;276.3;84;19.1;0;0;73;16.6;50;48;2;34;68;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;8121000;Heilbronn;272;216.5;27;9.9;0;0;48;17.6;24;24;0;16;66.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5916000;Herne;939;599.5;126;13.4;0;0;24;2.6;25;22;3;6;24;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3254021;Hildesheim;302;301;39;12.9;0;0;43;14.2;31;29;2;9;29;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9161000;Ingolstadt;171;123.9;18;10.5;0;0;32;18.7;29;28;1;21;72.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;16053000;Jena;132;119.5;7;5.3;0;0;21;15.9;22;22;0;12;54.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;7312000;Kaiserslautern;521;524.7;67;12.9;0;0;80;15.4;53;49;4;13;24.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;8212000;Karlsruhe;753;245.7;65;8.6;0;0;51;6.8;48;46;2;31;64.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;6611000;Kassel;700;349.3;85;12.1;0;0;122;17.4;59;54;5;24;40.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;1002000;Kiel;1,682;683.1;252;15;0;0;85;5.1;68;63;5;32;47.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;7111000;Koblenz;273;240.2;18;6.6;0;0;18;6.6;15;14;1;6;40;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5315000;Köln;9,122;850.1;1,660;18.2;0;0;594;6.5;437;407;30;259;59.3;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5114000;Krefeld;1,346;592.8;158;11.7;0;0;91;6.8;89;81;8;44;49.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;14713000;Leipzig;4,054;673.6;528;13;0;0;422;10.4;306;277;29;119;38.9;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5316000;Leverkusen;859;524.3;100;11.6;0;0;24;2.8;33;32;1;13;39.4;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;1003000;Lübeck;992;458.7;192;19.4;0;0;90;9.1;42;39;3;13;31;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;7314000;Ludwigshafen am Rhein;624;362.5;50;8;0;0;31;5;32;28;4;16;50;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;15003000;Magdeburg;1,060;448.8;126;11.9;0;0;80;7.5;61;56;5;24;39.3;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;7315000;Mainz;678;311.6;87;12.8;0;0;88;13;33;31;2;15;45.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;8222000;Mannheim;1,838;589.4;225;12.2;0;0;252;13.7;72;68;4;43;59.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5170024;Moers;654;630.5;116;17.7;0;0;37;5.7;28;27;1;14;50;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5116000;Mönchengladbach;1,291;494.6;119;9.2;0;0;94;7.3;99;92;7;48;48.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5117000;Mülheim an der Ruhr;461;270;71;15.4;0;0;28;6.1;33;29;4;21;63.6;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9162000;München;1,628;109.4;168;10.3;0;0;285;17.5;181;173;8;104;57.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5515000;Münster;1,819;572.5;310;17;0;0;324;17.8;167;162;5;113;67.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5162024;Neuss;748;489.7;98;13.1;0;0;32;4.3;25;23;2;12;48;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;9564000;Nürnberg;668;130.8;73;10.9;0;0;77;11.5;76;69;7;30;39.5;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;5119000;Oberhausen;977;468;72;7.4;0;0;66;6.8;60;53;7;31;51.7;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;6413000;Offenbach am Main;447;340.5;34;7.6;0;0;34;7.6;30;28;2;21;70;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3403000;Oldenburg (Oldenburg);426;250;39;9.2;0;0;76;17.8;46;39;7;12;26.1;1641770
*50*00;Diebstahl insgesamt an/aus Kraftfahrzeugen;3404000;Osnabrück;506;306.6;45;8.9;0;0;47;9.3;49;44;5;30;61.2;1641770
